CustomerLoyaltyID,Gender,Age,AffluenceGrade,LoyaltyCardTenure,OrganicsPurchaseCount,OrganicsPurchaseIndicator,TotalSpend
30280273,0,65.0,6.0,2.0,0,0,2500.0
30283396,0,59.0,2.0,6.0,0,0,12053.35
30284155,0,60.0,7.0,11.0,1,1,6000.0
30290279,0,37.0,12.0,4.0,1,1,600.0
30293081,1,36.0,12.0,3.0,0,0,500.0
30293499,0,72.0,3.0,5.0,0,0,3500.0
30297532,1,67.0,7.0,5.0,0,0,69053.35
30300665,0,31.0,10.0,8.0,0,0,2000.0
30304741,1,76.0,9.0,26.0,0,0,500.0
30311144,0,58.0,7.0,7.0,0,0,3000.0
30316030,0,69.0,11.0,3.0,1,1,20567.11
30316375,0,66.0,5.0,2.0,0,0,6000.0
30317223,0,49.0,4.0,6.0,0,0,4200.0
30324106,0,78.0,9.0,7.0,0,0,18160.99
30327563,0,56.0,7.0,7.0,0,0,2000.0
30329450,0,39.0,7.0,8.0,0,0,500.0
30337941,1,51.0,6.0,7.0,0,0,3534.1
30342724,0,37.0,12.0,6.0,1,1,4000.0
30345138,0,74.0,8.0,12.0,0,0,1950.4
30355222,0,38.0,12.0,9.0,1,1,50.01
30359775,0,33.0,7.0,3.0,0,0,1000.0
30360943,0,49.0,7.0,4.0,0,0,6000.0
30361605,0,71.0,9.0,13.0,0,0,3000.0
30362067,0,60.0,11.0,8.0,0,0,3000.0
30369657,0,25.0,11.0,3.0,1,1,900.0
30370094,1,63.0,6.0,14.0,0,0,1450.45
30371910,0,72.0,6.0,4.0,0,0,10000.0
30379016,0,53.0,14.0,5.0,2,1,4000.0
30379474,1,78.0,5.0,6.0,0,0,1250.0
30379962,0,48.0,10.0,5.0,1,1,1900.0
30386713,1,64.0,11.0,5.0,0,0,1000.0
30388805,1,73.0,9.0,9.0,0,0,500.0
30390656,1,74.0,7.0,4.0,0,0,10000.0
30391393,0,77.0,11.0,6.0,0,0,7553.35
30392306,0,48.0,8.0,9.0,0,0,2804.53
30393787,0,33.0,6.0,4.0,0,0,4000.01
30394163,0,46.0,6.0,11.0,0,0,100.0
30399750,0,65.0,12.0,3.0,1,1,6000.0
30399882,1,65.0,7.0,9.0,0,0,2000.0
30400074,0,65.0,4.0,6.0,0,0,3000.0
30409144,1,42.0,8.0,10.0,0,0,600.0
30410126,0,46.0,9.0,2.0,1,1,1500.0
30412218,0,39.0,10.0,5.0,1,1,3000.0
30413842,1,48.0,6.0,7.0,0,0,12106.7
30415926,1,73.0,7.0,2.0,1,1,6000.0
30421853,1,74.0,14.0,13.0,0,0,8000.0
30425727,0,51.0,3.0,7.0,0,0,2949.51
30426774,1,74.0,7.0,3.0,1,1,12000.0
30431832,0,62.0,8.0,9.0,0,0,1000.0
30438446,1,49.0,9.0,3.0,0,0,9600.0
30445078,0,56.0,9.0,3.0,0,0,1697.03
30445647,0,55.0,10.0,31.0,1,1,1000.0
30449952,0,32.0,8.0,10.0,1,1,50.01
30452767,0,77.0,8.0,12.0,1,1,33934.25
30454522,0,55.0,8.0,8.0,0,0,3000.0
30455472,0,45.0,12.0,5.0,0,0,1229.23
30459958,0,43.0,10.0,8.0,1,1,29055.32
30468574,0,37.0,11.0,11.0,1,1,3000.0
30471249,1,78.0,5.0,31.0,0,0,6000.0
30479711,1,60.0,6.0,8.0,0,0,1000.0
30484006,0,75.0,5.0,2.0,0,0,6000.0
30491355,0,54.0,19.0,5.0,0,0,6053.35
30492181,1,61.0,5.0,5.0,0,0,600.0
30499143,0,30.0,7.0,5.0,1,1,1620.0
30506360,0,71.0,7.0,6.0,1,1,3500.0
30506859,0,79.0,3.0,5.0,0,0,6053.34
30508932,0,51.0,6.0,4.0,0,0,420.0
30509734,0,50.0,5.0,8.0,0,0,420.0
30517524,0,55.0,10.0,13.0,0,0,9000.0
30523214,0,61.0,4.0,16.0,0,0,2400.0
30524482,1,61.0,6.0,7.0,0,0,6107.64
30524946,1,56.0,9.0,8.0,0,0,2800.0
30525756,0,55.0,12.0,3.0,1,1,20015.72
30528321,1,66.0,13.0,9.0,0,0,6000.0
30533864,1,61.0,4.0,8.0,0,0,5000.01
30535085,0,66.0,10.0,12.0,0,0,6000.0
30535778,0,36.0,9.0,8.0,1,1,1420.01
30536898,0,47.0,11.0,5.0,0,0,3000.0
30538335,1,72.0,9.0,6.0,0,0,5000.0
30540135,1,49.0,8.0,2.0,0,0,12000.0
30544807,1,77.0,13.0,12.0,0,0,180.0
30546931,0,33.0,13.0,5.0,1,1,1575.0
30547202,0,63.0,7.0,8.0,0,0,12000.0
30548748,0,32.0,7.0,5.0,0,0,41000.0
30549035,0,75.0,10.0,9.0,0,0,3000.0
30553679,1,77.0,11.0,13.0,0,0,13500.0
30558360,1,74.0,7.0,9.0,0,0,14119.0
30565928,0,53.0,24.0,10.0,2,1,9500.0
30566797,0,73.0,2.0,11.0,0,0,9000.0
30570557,0,64.0,4.0,2.0,0,0,6000.0
30571820,0,73.0,5.0,9.0,0,0,500.0
30573335,0,73.0,11.0,25.0,1,1,4419.56
30573645,1,34.0,9.0,5.0,0,0,2000.0
30579120,1,48.0,5.0,5.0,0,0,1000.0
30580528,0,59.0,4.0,5.0,0,0,9000.0
30580811,0,53.0,9.0,15.0,0,0,2500.0
30582032,0,71.0,15.0,12.0,1,1,4000.0
30584639,0,41.0,7.0,4.0,1,1,6000.0
30600944,0,72.0,9.0,14.0,0,0,3000.0
30601347,1,71.0,7.0,8.0,0,0,12000.0
30601835,0,53.0,15.0,4.0,0,0,6000.0
30610907,0,60.0,8.0,7.0,0,0,420.0
30612217,1,63.0,7.0,4.0,0,0,6000.0
30613825,1,47.0,14.0,7.0,0,0,12000.0
30614961,0,54.0,14.0,10.0,0,0,100.0
30615097,1,59.0,3.0,5.0,1,1,1000.0
30615909,1,61.0,9.0,3.0,0,0,20639.17
30617219,1,62.0,8.0,3.0,0,0,12000.0
30617243,0,33.0,15.0,9.0,1,1,360.0
30620430,1,31.0,13.0,3.0,2,1,6000.0
30621178,0,52.0,10.0,5.0,0,0,6053.35
30622530,0,46.0,10.0,12.0,0,0,1000.0
30625386,0,40.0,6.0,5.0,0,0,1200.01
30625629,0,34.0,14.0,6.0,1,1,1000.0
30628431,0,53.0,8.0,7.0,0,0,6000.0
30632714,1,36.0,13.0,9.0,1,1,800.0
30634202,1,65.0,6.0,8.0,0,0,31065.0
30634970,0,56.0,10.0,6.0,0,0,5000.0
30636140,1,50.0,8.0,10.0,0,0,6000.0
30638550,1,63.0,7.0,5.0,0,0,1000.0
30638941,0,72.0,8.0,30.0,0,0,200.0
30639409,0,70.0,5.0,28.0,0,0,2000.0
30640180,1,74.0,7.0,21.0,0,0,3000.0
30640938,1,63.0,8.0,6.0,0,0,3000.0
30643066,1,35.0,4.0,6.0,0,0,2000.0
30647282,0,75.0,6.0,16.0,0,0,6105.32
30649161,0,67.0,14.0,8.0,1,1,3000.0
30651808,0,45.0,14.0,8.0,0,0,50.01
30653150,1,42.0,10.0,9.0,0,0,300.0
30653959,0,40.0,15.0,4.0,0,0,1000.0
30653983,0,30.0,3.0,9.0,1,1,12300.0
30657911,1,62.0,8.0,9.0,0,0,1000.0
30658861,0,50.0,6.0,5.0,0,0,6035.35
30662788,0,65.0,8.0,16.0,0,0,500.0
30666104,0,77.0,12.0,10.0,1,1,6168.13
30669065,0,66.0,9.0,11.0,0,0,12869.97
30684137,0,58.0,5.0,4.0,0,0,9000.0
30684684,0,30.0,13.0,9.0,1,1,2400.0
30685087,1,46.0,5.0,4.0,0,0,9100.0
30687136,0,56.0,5.0,5.0,0,0,6053.35
30691354,0,76.0,10.0,8.0,0,0,12000.0
30692709,0,41.0,9.0,6.0,0,0,12000.0
30695538,0,63.0,12.0,4.0,1,1,10000.0
30705150,1,55.0,5.0,9.0,0,0,500.0
30705401,0,36.0,10.0,2.0,1,1,5000.0
30705622,0,54.0,8.0,8.0,0,0,9000.0
30705924,0,35.0,6.0,5.0,0,0,1000.0
30709636,1,68.0,4.0,8.0,0,0,2000.0
30713439,0,34.0,8.0,8.0,0,0,500.0
30720435,1,50.0,8.0,7.0,0,0,6105.32
30728185,0,73.0,15.0,6.0,0,0,2000.0
30729661,1,39.0,13.0,4.0,1,1,1600.0
30732611,1,69.0,8.0,7.0,0,0,19105.32
30744016,0,47.0,8.0,7.0,1,1,6000.01
30744377,0,47.0,6.0,7.0,0,0,12106.69
30759552,1,66.0,7.0,5.0,0,0,12000.0
30759692,0,60.0,15.0,2.0,0,0,2000.0
30761670,0,74.0,2.0,18.0,0,0,1271.22
30762340,0,76.0,15.0,6.0,0,0,6053.35
30764300,1,43.0,7.0,7.0,1,1,8088.46
30764742,1,51.0,5.0,9.0,0,0,550.0
30767202,1,60.0,6.0,4.0,0,0,10000.0
30769159,1,48.0,8.0,2.0,0,0,3000.0
30769698,0,79.0,9.0,7.0,0,0,10220.18
30777208,0,71.0,5.0,11.0,0,0,3691.85
30783623,1,57.0,12.0,5.0,0,0,12000.0
30798132,0,71.0,6.0,12.0,0,0,2500.0
30799147,0,63.0,11.0,10.0,0,0,10750.0
30806224,0,59.0,13.0,3.0,1,1,3000.0
30809398,1,50.0,17.0,5.0,2,1,2000.0
30813808,1,55.0,13.0,5.0,0,0,600.0
30814359,0,39.0,10.0,5.0,1,1,1000.0
30816912,0,63.0,7.0,2.0,0,0,6000.0
30816955,0,75.0,9.0,11.0,0,0,1000.0
30818818,1,53.0,12.0,11.0,0,0,25.0
30820022,1,70.0,10.0,5.0,0,0,24741.46
30821819,0,59.0,14.0,13.0,0,0,28113.08
30832098,1,64.0,11.0,2.0,1,1,12000.0
30834678,1,71.0,5.0,18.0,0,0,10070.56
30842565,0,61.0,9.0,5.0,0,0,3185.2
30854881,1,77.0,8.0,5.0,0,0,3000.0
30855535,0,76.0,9.0,7.0,0,0,6053.35
30859441,0,70.0,9.0,5.0,0,0,9000.0
30869021,0,39.0,15.0,2.0,1,1,12000.0
30869617,0,60.0,13.0,9.0,0,0,3000.0
30870526,0,61.0,8.0,14.0,1,1,3000.0
30875897,1,59.0,10.0,8.0,0,0,6000.01
30880289,0,65.0,3.0,17.0,0,0,6000.0
30885922,0,38.0,34.0,9.0,3,1,400.0
30890276,0,64.0,7.0,17.0,0,0,6000.0
30893046,0,35.0,6.0,8.0,1,1,300.0
30894409,0,44.0,5.0,6.0,0,0,6053.35
30896843,0,66.0,12.0,6.0,0,0,10071.13
30897335,0,57.0,13.0,3.0,0,0,6000.0
30899885,1,75.0,3.0,4.0,0,0,1500.48
30900751,0,36.0,9.0,8.0,0,0,3000.0
30901839,0,66.0,11.0,4.0,0,0,1000.0
30902436,0,72.0,11.0,20.0,1,1,3000.0
30904196,1,75.0,12.0,8.0,1,1,3000.0
30906245,1,70.0,9.0,7.0,1,1,6052.66
30908116,0,61.0,10.0,22.0,1,1,31053.34
30908892,0,58.0,7.0,9.0,0,0,1000.0
30913721,0,72.0,4.0,5.0,0,0,720.0
30915775,1,73.0,3.0,4.0,0,0,1000.0
30922186,1,63.0,3.0,4.0,0,0,1000.0
30924103,0,61.0,9.0,7.0,0,0,6053.35
31260942,0,63.0,8.0,4.0,0,0,6053.34
31261922,0,64.0,15.0,9.0,0,0,4000.0
31262139,0,58.0,6.0,10.0,0,0,500.0
31263895,1,66.0,10.0,31.0,0,0,12000.0
31265065,0,44.0,16.0,23.0,1,1,2500.0
31266312,0,55.0,15.0,6.0,0,0,51053.35
31272886,1,34.0,9.0,14.0,1,1,13058.45
31273572,1,67.0,6.0,15.0,0,0,1000.0
31281257,1,53.0,23.0,16.0,2,1,17553.35
31283020,0,60.0,7.0,8.0,0,0,9000.0
31286356,0,75.0,10.0,5.0,0,0,1090.0
31287379,0,55.0,10.0,4.0,0,0,6053.34
31288898,1,60.0,9.0,4.0,0,0,5000.0
31292585,0,64.0,13.0,9.0,1,1,3000.0
31300839,0,70.0,6.0,4.0,1,1,10000.0
31302955,1,48.0,7.0,3.0,0,0,85.0
31303846,0,77.0,11.0,11.0,0,0,500.0
31305210,0,70.0,8.0,8.0,0,0,12000.0
31307280,0,39.0,14.0,11.0,1,1,1100.0
31309763,0,65.0,9.0,7.0,1,1,6052.66
31311237,0,54.0,11.0,4.0,0,0,6000.0
31318061,0,65.0,5.0,4.0,0,0,1500.0
31324029,1,50.0,5.0,9.0,0,0,6600.0
31325602,0,65.0,4.0,11.0,1,1,4000.0
31328628,1,70.0,6.0,2.0,0,0,3000.0
31331122,1,67.0,7.0,4.0,0,0,7000.0
31331777,0,68.0,9.0,2.0,0,0,10884.25
31333907,0,79.0,8.0,12.0,0,0,1000.0
31341403,1,41.0,8.0,5.0,0,0,6000.0
31344917,0,63.0,8.0,32.0,1,1,12053.34
31351859,0,71.0,3.0,4.0,1,1,6053.34
31357318,0,63.0,8.0,17.0,0,0,1808.88
31365930,1,77.0,11.0,8.0,0,0,30000.0
31369185,0,59.0,5.0,5.0,0,0,6000.0
31374944,0,65.0,9.0,4.0,1,1,4000.0
31375177,1,40.0,9.0,6.0,0,0,7000.0
31375673,0,39.0,8.0,9.0,1,1,1200.0
31379008,0,76.0,6.0,8.0,0,0,4884.25
31381991,0,51.0,14.0,8.0,1,1,3000.0
31383838,1,66.0,15.0,9.0,1,1,5106.38
31384885,0,50.0,10.0,4.0,0,0,500.0
31386640,1,68.0,8.0,8.0,0,0,1000.0
31387248,1,58.0,4.0,11.0,0,0,3000.0
31389593,0,48.0,7.0,7.0,0,0,6000.01
31394678,0,79.0,12.0,17.0,0,0,12053.35
31395011,1,71.0,6.0,4.0,0,0,10000.0
31395720,0,44.0,10.0,8.0,0,0,420.0
31396611,1,64.0,6.0,10.0,0,0,360.0
31397790,0,51.0,3.0,4.0,0,0,30000.0
31399440,0,61.0,8.0,4.0,0,0,1000.0
31399564,0,66.0,4.0,17.0,0,0,6000.0
31411831,1,73.0,5.0,11.0,0,0,4842.12
31412218,0,37.0,14.0,7.0,3,1,100.0
31417678,0,76.0,8.0,11.0,0,0,3000.0
31417970,1,70.0,4.0,14.0,0,0,2500.0
31418011,0,50.0,8.0,2.0,0,0,6000.0
31420466,0,66.0,6.0,6.0,0,0,6053.35
31421438,0,37.0,6.0,6.0,1,1,13000.0
31422175,1,57.0,7.0,8.0,0,0,600.0
31429226,0,37.0,13.0,6.0,1,1,6053.34
31429781,0,46.0,24.0,4.0,2,1,2000.0
31431492,1,74.0,6.0,21.0,0,0,42000.0
31435730,0,67.0,5.0,3.0,0,0,19966.09
31449537,0,58.0,6.0,6.0,0,0,600.0
31451361,1,67.0,10.0,7.0,1,1,9000.0
31467209,0,66.0,5.0,6.0,0,0,2000.0
31468167,0,72.0,8.0,7.0,0,0,24158.67
31474183,1,63.0,6.0,5.0,0,0,6053.34
31477816,1,70.0,8.0,4.0,0,0,1250.0
31480299,0,74.0,6.0,6.0,0,0,2000.0
31482496,0,60.0,7.0,6.0,1,1,12053.34
31489253,0,59.0,14.0,3.0,0,0,20357.18
31490898,1,54.0,7.0,5.0,0,0,6000.0
31491355,0,35.0,6.0,8.0,1,1,3000.0
31494214,1,71.0,9.0,2.0,0,0,6000.0
31500311,0,65.0,6.0,25.0,0,0,24000.0
31503396,0,66.0,13.0,14.0,0,0,2733.83
31521734,0,59.0,8.0,9.0,0,0,9000.01
31523036,0,65.0,10.0,6.0,0,0,6000.0
31528453,1,24.0,8.0,7.0,1,1,2035.88
31542154,0,69.0,11.0,4.0,0,0,6000.0
31542910,0,64.0,6.0,8.0,0,0,12000.0
31549590,0,60.0,5.0,5.0,0,0,1526.99
31549930,0,67.0,2.0,8.0,0,0,12000.0
31551250,0,53.0,5.0,9.0,0,0,500.0
31553903,1,78.0,8.0,5.0,0,0,20000.0
31574927,0,72.0,7.0,4.0,0,0,10000.0
31575710,0,71.0,11.0,10.0,0,0,960.0
31579996,1,57.0,14.0,5.0,0,0,1000.0
31584230,0,56.0,9.0,8.0,0,0,9000.0
31590884,0,66.0,11.0,5.0,0,0,6000.0
31591929,0,41.0,5.0,8.0,1,1,50.01
31595770,0,66.0,11.0,14.0,1,1,6655.53
31596491,0,69.0,5.0,5.0,0,0,6000.0
31601975,1,64.0,9.0,21.0,1,1,2149.55
31604109,0,50.0,7.0,2.0,0,0,6000.0
31604133,0,35.0,11.0,8.0,1,1,99.31
31604460,0,54.0,10.0,11.0,0,0,360.0
31610427,0,77.0,8.0,2.0,0,0,6000.0
31611695,1,61.0,12.0,9.0,0,0,11000.0
31616190,0,56.0,12.0,4.0,0,0,3000.0
31619106,0,46.0,3.0,12.0,0,0,250.0
31622719,0,37.0,18.0,9.0,2,1,50.0
31624193,0,65.0,8.0,2.0,0,0,2850.0
31626293,0,70.0,13.0,6.0,0,0,1000.0
31633320,1,72.0,14.0,4.0,1,1,1400.0
31642264,0,52.0,8.0,11.0,0,0,6500.0
31653673,0,72.0,5.0,9.0,0,0,3000.01
31658985,1,70.0,6.0,2.0,0,0,3463.5
31661277,0,64.0,11.0,6.0,0,0,1000.0
31666503,0,40.0,7.0,6.0,0,0,50.0
31669952,0,70.0,7.0,4.0,0,0,1000.0
31671426,0,62.0,10.0,9.0,1,1,1500.0
31676061,1,48.0,10.0,6.0,0,0,1500.0
31676800,1,65.0,14.0,11.0,0,0,11693.35
31677165,0,68.0,8.0,5.0,0,0,5000.0
31678200,1,65.0,8.0,8.0,0,0,9000.0
31686520,0,56.0,7.0,5.0,1,1,1000.0
31687322,0,43.0,13.0,3.0,1,1,5000.0
31687519,1,56.0,9.0,2.0,0,0,6000.0
31688388,0,66.0,12.0,15.0,0,0,3000.0
31689422,1,62.0,6.0,4.0,0,0,5000.0
31698251,0,68.0,8.0,10.0,1,1,50.0
31698308,0,63.0,9.0,4.0,1,1,15000.0
31700418,1,42.0,11.0,9.0,0,0,6000.01
31701120,0,67.0,9.0,8.0,1,1,15200.0
31703069,1,53.0,7.0,9.0,0,0,3000.0
31707722,0,40.0,13.0,8.0,2,1,480.01
31709075,0,63.0,13.0,4.0,0,0,6000.0
31710847,0,63.0,10.0,3.0,0,0,20633.08
31713153,0,61.0,12.0,11.0,0,0,60.0
31713943,1,36.0,12.0,19.0,1,1,6000.0
31714362,0,42.0,17.0,8.0,2,1,3000.0
31714834,1,77.0,10.0,13.0,0,0,5000.0
31718759,0,66.0,9.0,8.0,1,1,3000.0
31719755,0,52.0,9.0,11.0,0,0,6000.0
31722845,0,59.0,9.0,14.0,0,0,36000.0
31723248,0,52.0,10.0,6.0,0,0,6053.35
31725623,0,62.0,10.0,22.0,0,0,1980.0
31726913,0,53.0,8.0,26.0,0,0,5000.0
31726930,0,64.0,8.0,12.0,0,0,6000.0
31728371,0,61.0,7.0,5.0,0,0,4000.0
31731330,0,66.0,12.0,8.0,0,0,760.49
31739098,0,60.0,8.0,32.0,0,0,3000.0
31740606,0,59.0,7.0,6.0,0,0,3000.0
31743079,0,45.0,13.0,8.0,2,1,3000.0
31743672,1,69.0,11.0,6.0,0,0,5000.0
31744660,0,78.0,8.0,5.0,0,0,4000.0
31749514,0,78.0,9.0,8.0,0,0,2000.0
31750873,0,56.0,4.0,26.0,0,0,22158.67
31754224,0,51.0,7.0,4.0,0,0,6000.0
31763053,0,47.0,9.0,8.0,0,0,3000.0
31764319,0,46.0,5.0,5.0,0,0,1500.0
31764700,1,44.0,7.0,12.0,0,0,18000.0
31775680,1,34.0,15.0,4.0,1,1,480.0
31780136,0,62.0,7.0,8.0,0,0,8000.0
31781477,0,56.0,5.0,9.0,0,0,800.0
31784387,1,71.0,7.0,6.0,0,0,3000.0
31787610,0,64.0,8.0,12.0,0,0,5500.0
31792304,1,63.0,7.0,3.0,0,0,50.0
31793106,0,65.0,9.0,4.0,0,0,10000.0
31794951,1,72.0,7.0,7.0,0,0,6053.35
31796369,0,40.0,14.0,5.0,1,1,1200.0
31797730,0,68.0,11.0,16.0,1,1,12000.0
31798060,0,53.0,6.0,2.0,0,0,6000.0
31800200,0,65.0,10.0,4.0,0,0,2600.0
31804779,0,76.0,7.0,8.0,0,0,11400.0
31806097,1,77.0,6.0,2.0,0,0,12000.0
31811660,1,78.0,9.0,8.0,0,0,6000.0
31816556,1,61.0,8.0,11.0,1,1,250.0
31817722,0,61.0,9.0,4.0,0,0,3000.0
31818150,1,64.0,9.0,8.0,0,0,3000.0
31829844,0,36.0,11.0,3.0,1,1,4000.0
31830354,0,30.0,8.0,4.0,0,0,1000.0
31832594,0,71.0,5.0,7.0,0,0,12212.96
31850428,0,61.0,4.0,9.0,0,0,2500.0
31854830,1,66.0,9.0,3.0,1,1,6000.0
31862914,1,77.0,4.0,9.0,0,0,18053.35
31864070,0,46.0,8.0,4.0,0,0,12500.0
31869030,0,77.0,7.0,4.0,0,0,6000.0
31870488,0,50.0,7.0,7.0,0,0,12105.32
31873118,0,51.0,7.0,8.0,0,0,2000.0
31874408,0,51.0,12.0,9.0,0,0,6000.0
31876060,1,64.0,14.0,11.0,0,0,35000.0
31877970,1,65.0,4.0,2.0,0,0,5000.0
31882028,1,46.0,9.0,12.0,0,0,5492.43
31882630,0,37.0,12.0,4.0,1,1,2714.07
31888298,0,49.0,13.0,4.0,0,0,25000.0
31890217,0,75.0,8.0,3.0,0,0,29479.27
31892031,1,52.0,17.0,9.0,1,1,3000.0
31892589,0,30.0,12.0,3.0,1,1,4500.0
31892902,1,53.0,11.0,8.0,2,1,1000.01
31893682,0,78.0,6.0,38.0,0,0,6340.0
31895367,0,71.0,10.0,12.0,0,0,3000.01
31897165,1,35.0,13.0,6.0,1,1,12053.34
31899885,1,66.0,7.0,4.0,0,0,12000.0
31905320,0,44.0,9.0,5.0,1,1,6053.35
31905788,0,30.0,20.0,4.0,2,1,600.0
31907489,0,63.0,10.0,7.0,1,1,6107.64
31914590,0,67.0,12.0,3.0,0,0,20533.84
31915740,0,54.0,6.0,11.0,0,0,13000.0
31916640,0,51.0,9.0,2.0,0,0,6000.0
31916771,0,43.0,4.0,5.0,1,1,4000.0
31917280,1,69.0,6.0,9.0,0,0,600.0
31917999,1,58.0,8.0,6.0,0,0,6053.35
31921090,1,70.0,10.0,11.0,0,0,4000.0
31921449,1,63.0,8.0,3.0,0,0,20781.19
31926092,0,75.0,5.0,16.0,0,0,1000.0
31926815,1,45.0,3.0,5.0,0,0,900.01
31933560,0,49.0,17.0,2.0,2,1,100.0
31935091,1,64.0,5.0,9.0,0,0,1200.0
31940494,0,33.0,7.0,11.0,1,1,1000.0
31948134,1,60.0,7.0,2.0,0,0,6000.0
31949882,1,67.0,6.0,2.0,0,0,6000.0
31958490,1,51.0,10.0,8.0,0,0,500.0
31959420,0,67.0,9.0,4.0,0,0,5000.0
31961602,0,39.0,3.0,7.0,0,0,6000.0
31963346,1,63.0,10.0,12.0,0,0,11000.0
31964156,0,45.0,11.0,10.0,2,1,15050.0
31977630,1,48.0,7.0,10.0,0,0,2000.0
31979943,1,59.0,8.0,11.0,0,0,1636.09
31982863,1,54.0,13.0,2.0,0,0,1500.0
31984661,0,51.0,17.0,3.0,2,1,20572.29
31984823,0,50.0,6.0,6.0,0,0,3500.0
31989981,1,68.0,5.0,4.0,0,0,6000.0
31990939,0,57.0,16.0,5.0,1,1,1000.0
31994349,1,57.0,12.0,11.0,0,0,6600.0
31997500,0,48.0,9.0,5.0,0,0,6000.0
31997771,0,47.0,11.0,27.0,0,0,6000.0
31999120,0,53.0,17.0,3.0,2,1,19958.73
31999510,0,73.0,9.0,3.0,1,1,15010.73
32003664,0,77.0,10.0,4.0,0,0,1000.0
32007848,0,65.0,6.0,8.0,0,0,23000.02
32012477,0,69.0,8.0,30.0,0,0,12000.0
32013112,0,26.0,11.0,9.0,2,1,300.0
32020534,0,57.0,8.0,3.0,0,0,6000.0
32477720,0,50.0,15.0,11.0,0,0,4500.0
32477909,0,55.0,7.0,3.0,0,0,3000.0
32480330,0,64.0,4.0,2.0,0,0,12000.0
32481680,0,32.0,5.0,4.0,1,1,250.0
32483275,1,65.0,16.0,7.0,0,0,3000.0
32491820,0,77.0,8.0,28.0,0,0,6000.0
32500269,0,43.0,7.0,7.0,1,1,6053.35
32508073,1,46.0,5.0,3.0,0,0,11303.5
32514375,0,73.0,8.0,32.0,0,0,19000.0
32521819,0,60.0,13.0,9.0,1,1,300.0
32523048,0,33.0,7.0,5.0,1,1,1250.0
32536484,1,71.0,10.0,5.0,1,1,3000.0
32547303,0,40.0,8.0,4.0,0,0,3000.0
32548741,0,35.0,15.0,9.0,1,1,1500.0
32550541,1,58.0,10.0,9.0,0,0,2500.0
32552722,0,58.0,6.0,2.0,0,0,6000.0
32557813,0,53.0,8.0,8.0,0,0,12000.0
32558887,0,73.0,5.0,6.0,0,0,6000.0
32559468,0,54.0,8.0,3.0,0,0,24649.14
32560237,0,75.0,7.0,8.0,0,0,7000.0
32565522,0,72.0,8.0,4.0,0,0,2400.0
32568823,1,63.0,9.0,2.0,0,0,6000.0
32569471,0,63.0,12.0,8.0,0,0,3000.0
32576915,1,65.0,6.0,7.0,0,0,5089.7
32577660,1,43.0,10.0,3.0,1,1,6000.0
32587135,0,53.0,9.0,3.0,0,0,6000.0
32590411,1,54.0,9.0,11.0,0,0,2884.28
32592511,0,64.0,8.0,9.0,0,0,840.0
32617239,1,55.0,6.0,4.0,0,0,20000.0
32620302,0,73.0,6.0,16.0,0,0,1000.0
32621988,1,60.0,8.0,2.0,0,0,11000.0
32622267,0,52.0,10.0,7.0,1,1,6053.35
32632211,0,39.0,10.0,5.0,1,1,6000.0
32644430,0,57.0,6.0,2.0,0,0,2000.0
32652212,0,52.0,11.0,6.0,1,1,20000.0
32654240,0,52.0,11.0,8.0,0,0,600.0
32656854,1,72.0,10.0,4.0,0,0,6000.0
32661416,0,74.0,5.0,21.0,0,0,2000.0
32663001,1,53.0,6.0,9.0,0,0,3000.0
32664261,0,53.0,10.0,5.0,0,0,6000.0
32671730,0,70.0,11.0,13.0,1,1,12000.0
32673694,0,43.0,7.0,7.0,0,0,9000.0
32691994,1,62.0,9.0,9.0,0,0,1500.0
32694845,1,56.0,3.0,5.0,0,0,6000.0
32695485,0,74.0,13.0,2.0,0,0,9445.75
32697232,0,32.0,8.0,2.0,0,0,5000.0
32699804,0,75.0,13.0,9.0,1,1,5000.0
32702325,1,56.0,10.0,12.0,0,0,5992.23
32705294,0,78.0,8.0,13.0,1,1,23343.73
32706886,1,67.0,13.0,8.0,0,0,3000.0
32714170,1,74.0,11.0,4.0,0,0,18000.0
32726330,0,77.0,16.0,5.0,0,0,5000.0
32729142,0,61.0,8.0,12.0,1,1,635.0
32730248,1,60.0,10.0,8.0,0,0,9500.01
32731481,0,64.0,6.0,8.0,0,0,12000.0
32733662,1,60.0,10.0,2.0,0,0,3000.0
32735550,0,32.0,10.0,8.0,1,1,3000.0
32743056,0,46.0,6.0,8.0,0,0,2500.0
32744419,0,69.0,6.0,5.0,0,0,6053.35
32745695,0,48.0,5.0,4.0,0,0,10928.65
32747957,0,72.0,5.0,3.0,0,0,6000.0
32751067,0,25.0,16.0,2.0,1,1,35.0
32754856,0,50.0,14.0,13.0,1,1,360.01
32756280,0,59.0,3.0,4.0,0,0,1000.0
32759416,1,45.0,12.0,3.0,0,0,10000.0
32761925,0,72.0,13.0,2.0,1,1,3000.0
32768890,1,68.0,8.0,4.0,1,1,13000.0
32776361,0,44.0,18.0,3.0,0,0,6000.0
32780911,0,75.0,10.0,2.0,0,0,6000.0
32783171,0,64.0,5.0,17.0,0,0,3000.0
32794270,0,70.0,7.0,4.0,1,1,15000.0
32794424,0,79.0,7.0,5.0,0,0,8000.0
32795650,0,76.0,9.0,5.0,1,1,6053.0
32809030,0,62.0,14.0,5.0,1,1,2000.0
32809928,0,40.0,9.0,8.0,1,1,600.0
32811272,1,75.0,2.0,6.0,0,0,3000.0
